日期,開盤,最高,最低,收盤,漲跌,成交金額,外資,投信,自營,法人合計,融資餘額,融券餘額,券資比%,='儀表板'!$A$4&'儀表板'!$A$3,='儀表板'!$A$5&'儀表板'!$A$3,='儀表板'!$A$6&'儀表板'!$A$3,='儀表板'!$A$7&'儀表板'!$A$3,='儀表板'!$A$8&'儀表板'!$A$3,='儀表板'!$A$9&'儀表板'!$A$3,='儀表板'!$B$4&'儀表板'!$B$3,='儀表板'!$B$5&'儀表板'!$B$3,='儀表板'!$B$6&'儀表板'!$B$3
2025/01/08,23522.29,23671.28,23388.63,23407.33,-243.94,3713,-15943442,-2037850,-767023,-18748315,8716923,315817,3.6230330358545095,"=IF(COUNTA($D324:$G324) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E324, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E324)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D324:$G324) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E324, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E324)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D324:$G324) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E324, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E324)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D324:$G324) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E324, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E324)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D324:$G324) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E324, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E324)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D324:$G324) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E324, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E324)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D324:$G324) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G324, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G324)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D324:$G324) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G324, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G324)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D324:$G324) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G324, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G324)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2025/01/07,23824.72,23943.95,23651.27,23651.27,103.56,4391,11320248,-889274,7050046,17481020,8763204,318783,3.6377448248380384,"=IF(COUNTA($D325:$G325) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E325, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E325)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D325:$G325) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E325, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E325)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D325:$G325) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E325, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E325)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D325:$G325) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E325, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E325)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D325:$G325) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E325, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E325)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D325:$G325) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E325, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E325)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D325:$G325) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G325, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G325)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D325:$G325) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G325, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G325)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D325:$G325) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G325, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G325)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2025/01/06,23131.79,23553.29,23131.79,23547.71,639.41,4239,52006412,-1096860,13460078,64369630,8740419,318051,3.6388530115089446,"=IF(COUNTA($D326:$G326) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E326, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E326)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D326:$G326) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E326, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E326)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D326:$G326) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E326, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E326)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D326:$G326) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E326, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E326)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D326:$G326) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E326, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E326)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D326:$G326) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E326, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E326)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D326:$G326) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G326, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G326)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D326:$G326) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G326, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G326)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D326:$G326) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G326, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G326)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2025/01/03,23018.56,23092.07,22905.4,22908.3,76.24,3370,9168129,931010,1182553,11281692,8723745,326815,3.7462695207161603,"=IF(COUNTA($D327:$G327) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E327, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E327)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D327:$G327) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E327, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E327)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D327:$G327) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E327, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E327)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D327:$G327) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E327, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E327)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D327:$G327) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E327, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E327)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D327:$G327) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E327, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E327)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D327:$G327) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G327, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G327)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D327:$G327) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G327, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G327)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D327:$G327) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G327, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G327)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2025/01/02,22975.71,23038.08,22713.63,22832.06,-203.04,3791,-27397601,-2222087,-7881589,-37501277,8738210,334574,3.82886197516425,"=IF(COUNTA($D328:$G328) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E328, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E328)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D328:$G328) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E328, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E328)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D328:$G328) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E328, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E328)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D328:$G328) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E328, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E328)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D328:$G328) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E328, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E328)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D328:$G328) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E328, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E328)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D328:$G328) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G328, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G328)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D328:$G328) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G328, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G328)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D328:$G328) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G328, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G328)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2024/12/31,23094.07,23123.96,22972.99,23035.1,-155.1,2735,-18450459,-1202771,-3332122,-22985352,8713943,330264,3.7900638092307926,"=IF(COUNTA($D329:$G329) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E329, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E329)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D329:$G329) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E329, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E329)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D329:$G329) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E329, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E329)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D329:$G329) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E329, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E329)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D329:$G329) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E329, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E329)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D329:$G329) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E329, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E329)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D329:$G329) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G329, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G329)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D329:$G329) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G329, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G329)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D329:$G329) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G329, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G329)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2024/12/30,23274.26,23331.67,23159.7,23190.2,-85.48,2748,-6485892,-1281050,-2800053,-10566995,8689333,324474,3.7341646361118856,"=IF(COUNTA($D330:$G330) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E330, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E330)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D330:$G330) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E330, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E330)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D330:$G330) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E330, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E330)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D330:$G330) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E330, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E330)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D330:$G330) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E330, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E330)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D330:$G330) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E330, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E330)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D330:$G330) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G330, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G330)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D330:$G330) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G330, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G330)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D330:$G330) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G330, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G330)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2024/12/27,23251.28,23335.66,23204.35,23275.68,28.74,2926,5475499,-1797130,1271789,4950158,8675261,315165,3.632916635015362,"=IF(COUNTA($D331:$G331) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E331, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E331)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D331:$G331) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E331, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E331)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D331:$G331) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E331, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E331)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D331:$G331) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E331, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E331)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D331:$G331) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E331, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E331)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D331:$G331) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E331, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E331)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D331:$G331) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G331, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G331)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D331:$G331) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G331, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G331)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D331:$G331) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G331, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G331)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2024/12/26,23276.08,23320.62,23241.94,23246.94,26.81,3068,3458816,155844,1899057,5513717,8674230,313348,3.6124013312997234,"=IF(COUNTA($D332:$G332) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E332, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E332)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D332:$G332) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E332, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E332)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D332:$G332) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E332, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E332)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D332:$G332) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E332, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E332)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D332:$G332) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E332, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E332)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D332:$G332) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E332, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E332)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D332:$G332) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G332, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G332)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D332:$G332) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G332, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G332)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D332:$G332) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G332, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G332)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2024/12/25,23226.35,23296.36,23159.36,23220.13,99.89,3104,11115777,-1504167,5964667,15576277,8665158,314855,3.633574829218348,"=IF(COUNTA($D333:$G333) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E333, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E333)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D333:$G333) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E333, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E333)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D333:$G333) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E333, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E333)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D333:$G333) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E333, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E333)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D333:$G333) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E333, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E333)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D333:$G333) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E333, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E333)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D333:$G333) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G333, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G333)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D333:$G333) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G333, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G333)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D333:$G333) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G333, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G333)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2024/12/24,23260.74,23326.25,23120.24,23120.24,15.7,3473,14252232,-1797729,4704545,17159048,8639600,303147,3.5088082781610264,"=IF(COUNTA($D334:$G334) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E334, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E334)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D334:$G334) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E334, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E334)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D334:$G334) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E334, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E334)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D334:$G334) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E334, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E334)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D334:$G334) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E334, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E334)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D334:$G334) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E334, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E334)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D334:$G334) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G334, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G334)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D334:$G334) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G334, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G334)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D334:$G334) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G334, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G334)), COUNT(range) < N), ""-"", AVERAGE(range))))"
2024/12/23,22811.56,23132.25,22811.56,23104.54,594.29,3612,39427820,135136,5720741,45283697,8659957,306747,3.542130751919438,"=IF(COUNTA($D335:$G335) = 0, """", LET(N, '儀表板'!$A$4, range, OFFSET($E335, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E335)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D335:$G335) = 0, """", LET(N, '儀表板'!$A$5, range, OFFSET($E335, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E335)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D335:$G335) = 0, """", LET(N, '儀表板'!$A$6, range, OFFSET($E335, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E335)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D335:$G335) = 0, """", LET(N, '儀表板'!$A$7, range, OFFSET($E335, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E335)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D335:$G335) = 0, """", LET(N, '儀表板'!$A$8, range, OFFSET($E335, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E335)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D335:$G335) = 0, """", LET(N, '儀表板'!$A$9, range, OFFSET($E335, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($E335)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D335:$G335) = 0, """", LET(N, '儀表板'!$B$4, range, OFFSET($G335, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G335)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D335:$G335) = 0, """", LET(N, '儀表板'!$B$5, range, OFFSET($G335, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G335)), COUNT(range) < N), ""-"", AVERAGE(range))))","=IF(COUNTA($D335:$G335) = 0, """", LET(N, '儀表板'!$B$6, range, OFFSET($G335, 0, 0, N, 1), IF(OR(NOT(ISNUMBER($G335)), COUNT(range) < N), ""-"", AVERAGE(range))))"
