公司名稱,序號,官方網站,產業,員工人數,email,聯絡人名稱,來源,說明,,Scenarios,day1_title,day1_content,day7_title,day7_content,day14_title,day14_content,day30_title,day30_content,day60_title,day60_content
台灣富士離合器股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/13tlhkls,,,大企業_企業內部系統,,,,,,,,,,
凡響企業有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1a2x6bjoiq?jobsource=m_cs_similar,,,大企業_企業內部系統,,,,,,,,,,
介隆興齒輪股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/13xbevqg?jobsource=m_cs_similar,,,大企業_企業內部系統,,,,,,,,,,
名陽機械股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/a501k54,,,大企業_企業內部系統,,,,,,,,,,
君毅工業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/a5txazs,,,大企業_企業內部系統,,,,,,,,,,
明通化學製藥股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/nlwra5c,,,大企業_企業內部系統,,,,,,,,,,
台崧混凝土有限公司台中分公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/aqk0gs0,,,大企業_企業內部系統,,,,,,,,,,
鍵和機械股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/18tf9xxc,,,大企業_企業內部系統,,,,,,,,,,
泰生昌企業有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/18q1ppy0,,,大企業_企業內部系統,,,,,,,,,,
吉茂精密股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/b3isfog,,,大企業_企業內部系統,,,,,,,,,,
惠朋國際股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/15296e6w,,,大企業_企業內部系統,,,,,,,,,,
懋莉工業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/vw7rut5,,,大企業_企業內部系統,,,,,,,,,,
中台橡膠工業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1fcgkxs,,,大企業_企業內部系統,,,,,,,,,,
南台配電盤股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/avy3e3k,,,大企業_企業內部系統,,,,,,,,,,
永大建設機械有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1a2x6bjbqb,,,大企業_企業內部系統,,,,,,,,,,
三隆齒輪股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/151h2b08,,,大企業_企業內部系統,,,,,,,,,,
成肯國際實業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/18msmcuw,,,大企業_企業內部系統,,,,,,,,,,
大田精密工業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/aldc0tk,,,大企業_企業內部系統,,,,,,,,,,
宗盈國際科技股份有限公司(緯創集團),,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/111apt6w,,,大企業_企業內部系統,,,,,,,,,,
六曜工業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/adeoqzs,,,大企業_企業內部系統,,,,,,,,,,
禎佶祥實業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/18ibv29k?jobsource=m_cs_similar,,,大企業_企業內部系統,,,,,,,,,,
新可大國際股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1a2x6bi5xd?jobsource=m_cs_similar,,,大企業_企業內部系統,,,,,,,,,,
常廣股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/11306mgg?jobsource=m_cs_similar,,,大企業_企業內部系統,,,,,,,,,,
果貿吳媽家_久本和有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1a2x6bir5z,,,大企業_企業內部系統,,,,,,,,,,
百達精密化學股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/wdjxqpc,,,大企業_企業內部系統,,,,,,,,,,
Volkswagen 福斯汽車_宗承汽車股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1519lza8,,,大企業_企業內部系統,,,,,,,,,,
世全鋼鐵企業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/12bhp0bs,,,大企業_企業內部系統,,,,,,,,,,
富敬實業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/13gm48ew,,,大企業_企業內部系統,,,,,,,,,,
逢成工業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/aoy3sxs,,,大企業_企業內部系統,,,,,,,,,,
壯佳果股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/eaa9bxs,,,大企業_企業內部系統,,,,,,,,,,
侑城股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/13lzzkl4,,,大企業_企業內部系統,,,,,,,,,,
久裕興業科技股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/pp6vkyo,,,大企業_企業內部系統,,,,,,,,,,
虹信工業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/gnsqevc,,,大企業_企業內部系統,,,,,,,,,,
永芳鐵鍊五金工廠股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/vav60m0,,,大企業_企業內部系統,,,,,,,,,,
英屬維京群島商京永股份有限公司台灣分公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1a2x6blv7o,,,大企業_企業內部系統,,,,,,,,,,
介強製衣股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/fvevsyw,,,大企業_企業內部系統,,,,,,,,,,
沈氏藝術印刷股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/79mvkyw,,,大企業_企業內部系統,,,,,,,,,,
樺欽機械廠有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/xtww694,,,大企業_企業內部系統,,,,,,,,,,
宏毅科技工業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/5l4m2vk,,,大企業_企業內部系統,,,,,,,,,,
啟翔股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/a55fylk,,,大企業_企業內部系統,,,,,,,,,,
速八國際食品有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/152tdxjs?jobsource=m_cs_similar,,,大企業_企業內部系統,,,,,,,,,,
日勝化工股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/aoqimu0,,,大企業_企業內部系統,,,,,,,,,,
霄特國際股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/d9z03go,,,大企業_企業內部系統,,,,,,,,,,
厚生股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1iasn4g,,,大企業_企業內部系統,,,,,,,,,,
瑪古拉亞洲有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/605ps60,,,大企業_企業內部系統,,,,,,,,,,
雅文塑膠股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/fhdijeo,,,大企業_企業內部系統,,,,,,,,,,
台灣費森尤斯醫藥股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/7juew4o,,,大企業_企業內部系統,,,,,,,,,,
台灣恩慈股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/wd2j07c,,,大企業_企業內部系統,,,,,,,,,,
志同實業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/12xu8ldc,,,大企業_企業內部系統,,,,,,,,,,
台耘工業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/18lqaqyo,,,大企業_企業內部系統,,,,,,,,,,
研一實業有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1a2x6bmmhf,,,大企業_企業內部系統,,,,,,,,,,
美輝企業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/vu47lso,,,大企業_企業內部系統,,,,,,,,,,
奇巧調理食品股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/10ujaoyw,,,大企業_企業內部系統,,,,,,,,,,
旭然國際股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/p38re8,,,大企業_企業內部系統,,,,,,,,,,
大亞鏈條股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/xjd5v2w,,,大企業_企業內部系統,,,,,,,,,,
溫士頓醫藥股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/x43ubbs,,,大企業_企業內部系統,,,,,,,,,,
源甡股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/7p693l4,,,大企業_企業內部系統,,,,,,,,,,
慶優工業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/jxwsw74,,,大企業_企業內部系統,,,,,,,,,,
財團法人中國驗船中心,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/5lh5t80,,,大企業_企業內部系統,,,,,,,,,,
台灣銅箔股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/sg93e3c?jobsource=m_cs_similar,,,大企業_企業內部系統,,,,,,,,,,
峻程科技股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1a2x6bj8hi,,,大企業_企業內部系統,,,,,,,,,,
科懋生物科技股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/aks8yfk,,,大企業_企業內部系統,,,,,,,,,,
耀景科技股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/7pomjbc,,,大企業_企業內部系統,,,,,,,,,,
台灣鋼鐵集團_沛波鋼鐵股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/hnlvkt4,,,大企業_企業內部系統,,,,,,,,,,
總翔企業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/13xi93xk,,,大企業_企業內部系統,,,,,,,,,,
芯動能設備股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1a2x6blv31,,,大企業_企業內部系統,,,,,,,,,,
駿福交通器材股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/a8j56d4,,,大企業_企業內部系統,,,,,,,,,,
樂山股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1a2x6bicaf,,,大企業_企業內部系統,,,,,,,,,,
ENERCON Taiwan Ltd._台灣艾納康有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1a2x6bjvz4,,,大企業_企業內部系統,,,,,,,,,,
宏瑞制程工業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/18rshh0w,,,大企業_企業內部系統,,,,,,,,,,
台欣國際股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/aa8d0bs,,,大企業_企業內部系統,,,,,,,,,,
雙葉食品股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1a2x6bioix,,,大企業_企業內部系統,,,,,,,,,,
協機工業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1wmvsns,,,大企業_企業內部系統,,,,,,,,,,
伯鑫工具股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/ppup2k8,,,大企業_企業內部系統,,,,,,,,,,
中美和石油化學股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/6g7gqig,,,大企業_企業內部系統,,,,,,,,,,
台灣氣立股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/a8tjn2o,,,大企業_企業內部系統,,,,,,,,,,
愛爾蘭商速聯股份有限公司台灣分公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/18mwnw20?jobsource=m_cs_similar,,,大企業_企業內部系統,,,,,,,,,,
晟瑞科技股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1a2x6bl4p7?jobsource=m_cs_similar,,,大企業_企業內部系統,,,,,,,,,,
尚益染整加工股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1a2x6bjrve,,,大企業_企業內部系統,,,,,,,,,,
信隆車料工業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/fnij6g8,,,大企業_企業內部系統,,,,,,,,,,
坤裕精機股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/njd521c,,,大企業_企業內部系統,,,,,,,,,,
忠合成實業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/7j0sfds,,,大企業_企業內部系統,,,,,,,,,,
鷗美有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/ecnp9qg,,,大企業_企業內部系統,,,,,,,,,,
昱嘉科技股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/wia3vlk,,,大企業_企業內部系統,,,,,,,,,,
合機電線電纜股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/ansbawh,,,大企業_企業內部系統,,,,,,,,,,
惠普股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/5ollprc,,,大企業_企業內部系統,,,,,,,,,,
菲力工業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/fp6ovq8,,,大企業_企業內部系統,,,,,,,,,,
台灣眾鑫企業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/fvy9m40,,,大企業_企業內部系統,,,,,,,,,,
大耀紡織股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/2pthg4w,,,大企業_企業內部系統,,,,,,,,,,
智譽企業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/a4t6cg8,,,大企業_企業內部系統,,,,,,,,,,
台灣富美家股份有限公司_Formica,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/5rkafyo,,,大企業_企業內部系統,,,,,,,,,,
三鋒機器工業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/13tv7kww,,,大企業_企業內部系統,,,,,,,,,,
豐盟麵粉廠_豐盟企業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/vtgl620,,,大企業_企業內部系統,,,,,,,,,,
宏穎企業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/aanl64g,,,大企業_企業內部系統,,,,,,,,,,
傑群國際股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/7dcoxco,,,大企業_企業內部系統,,,,,,,,,,
麥仕佳食品股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1a2x6blln8,,,大企業_企業內部系統,,,,,,,,,,
詠祥紡織股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/5nezklc?jobsource=m_cs_similar,,,大企業_企業內部系統,,,,,,,,,,
新光紡織股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/3ez55xk?jobsource=m_cs_similar,,,大企業_企業內部系統,,,,,,,,,,
裕源紡織股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/qwx2iig?jobsource=m_cs_similar,,,大企業_企業內部系統,,,,,,,,,,
臺禹科機股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/b08ac7c,,,大企業_企業內部系統,,,,,,,,,,
頂烽企業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1a2x6bkcwr,,,大企業_企業內部系統,,,,,,,,,,
皇盈企業股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/o9ciy2g,,,大企業_企業內部系統,,,,,,,,,,
皇冠特殊印刷廠股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/13mexj3k,,,大企業_企業內部系統,,,,,,,,,,
和泰豐田物料運搬股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/10vlabjc,,,大企業_企業內部系統,,,,,,,,,,
昱豐順有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/110u070g,,,大企業_企業內部系統,,,,,,,,,,
山水彩色印刷股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/6g0dwwg,,,大企業_企業內部系統,,,,,,,,,,
櫻花電梯股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/1a2x6bjcmo,,,大企業_企業內部系統,,,,,,,,,,
晉大陶瓷股份有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/a89z23s,,,大企業_企業內部系統,,,,,,,,,,
樺銘機械工程有限公司,,,一般製造業,100-249人,,官方,https://www.104.com.tw/company/ac32cmo,,,大企業_企業內部系統,,,,,,,,,,
